patent_id,citation_patent_id,fwd_cit_bwd
5322785,4683195,0
5322785,4889818,0
5322796,5171534,0
5323418,5103459,0
5323464,4405829,0
5323789,4733665,0
5324200,4784135,0
5324631,4683195,0
5324631,4965188,0
5325394,4901307,0
5325394,5103459,0
5325422,4371752,0
5325433,4799258,0
5325481,4901221,0
5326464,4310440,0
5326694,4468464,0
5326847,3953566,0
5326858,4683195,0
5327370,4838644,0
5327550,4128880,0
5328471,4733665,0
5328695,4757128,0
5328756,3953566,0
5328825,4683195,0
5328827,4683195,0
5329179,4870302,0
5329470,4870302,0
5329547,4901307,0
5329547,5103459,0
5329599,4437122,0
5330490,4733665,0
5330500,4733665,0
5330505,4202340,0
5330768,4757128,0
5331111,4901221,0
5331220,4870302,0
5331544,4641349,0
5332845,4415732,0
5333207,4464652,0
5333218,4676586,0
5333281,4128880,0
5333519,4053845,0
5333675,4683195,0
5333675,4889818,0
5333675,4965188,0
5334395,4708818,0
5334520,4237224,0
5334992,4464652,0
5335226,4063220,0
5335246,5103459,0
5335266,4371752,0
5335331,4135240,0
5336598,4683195,0
5336603,4816567,0
5337171,5132826,0
5337308,5086428,0
5337313,5086428,0
5338527,4310440,0
5338669,4816567,0
5338671,4889818,0
5338671,4965188,0
5339307,4063220,0
5339313,4063220,0
5339330,5103459,0
5339392,4901221,0
5340629,5194299,0
5340656,4575330,0
5340713,4683195,0
5340719,5061620,0
5340728,4683195,0
5340728,4965188,0
5341153,4437122,0
5341372,4063220,0
5341396,5103459,0
5341397,4901307,0
5341397,5103459,0
5341459,5046022,0
5342004,3952971,0
5342198,4784135,0
5342348,4733665,0
5342350,4744360,0
5342387,4733665,0
5342434,3953566,0
5342776,5061620,0
5343494,5103459,0
5344425,4733665,0
5344426,4733665,0
5344553,4310440,0
5344561,4925572,0
5344728,4623597,0
5345391,4575330,0
5345467,4901307,0
5345467,5103459,0
5345598,4901307,0
5345598,5103459,0
5346685,4310440,0
5347075,4736866,0
5347378,5132826,0
5347519,4870302,0
5348553,4733665,0
5348693,4575330,0
5348853,4683195,0
5348853,4965188,0
5348859,5061620,0
5348868,4415732,0
5349228,4115914,0
5349250,4870302,0
5349642,4799258,0
5349643,4799258,0
5349692,4128880,0
5351194,5103459,0
5351269,4901307,0
5352195,4469099,0
5352405,4575330,0
5352600,4683195,0
5352600,4889818,0
5352778,4683195,0
5352778,4889818,0
5353233,5291560,0
5353351,4405829,0
5353352,4901307,0
5353352,5103459,0
5354286,4031893,0
5354308,4733665,0
5354310,4733665,0
5354414,4575330,0
5354656,4683195,0
5354772,3983140,0
5354847,4468464,0
5354847,4816567,0
5355062,4901221,0
5355389,4901307,0
5355403,4371752,0
5355406,4371752,0
5356774,4683195,0
5356921,3950333,0
5356925,4105776,0
5356934,4314081,0
5357273,4437122,0
5358673,4575330,0
5358800,4623597,0
5359320,4063220,0
5359423,4437122,0
5359536,4870302,0
5359624,4901307,0
5359669,4641349,0
5359831,4418691,0
5360005,4641349,0
5360196,4017168,0
5360401,4733665,0
5360474,4310440,0
5360545,4925572,0
5360897,4459286,0
5361063,4063220,0
5361373,4870302,0
5361547,4295173,0
5362406,4925572,0
5362727,4105776,0
5362999,4870302,0
5363126,5132826,0
5363403,4901307,0
5363403,5103459,0
5364215,4053845,0
5364215,4704583,0
5364390,4784135,0
5364587,4623597,0
5364591,4683195,0
5364616,3950333,0
5364699,3953566,0
5364760,4683195,0
5364790,4683195,0
5364790,4965188,0
5364847,4235893,0
5364933,4708818,0
5365251,4437122,0
5365277,4034197,0
5365544,4901307,0
5365544,5103459,0
5365590,4901307,0
5366081,4418691,0
5366473,4733665,0
5366504,4733665,0
5366631,3953566,0
5366894,4736866,0
5366975,4314081,0
5367057,5061620,0
5367060,4683195,0
5367066,4415732,0
5367381,4437122,0
5367516,4438511,0
5367533,4901307,0
5367573,4405829,0
5367626,4901221,0
5368590,5108388,0
5368734,3953566,0
5368858,4418691,0
5369004,4683195,0
5369010,4816567,0
5369123,3983140,0
5369699,4371752,0
5369702,4405829,0
5369707,4405829,0
5370851,4310440,0
5371422,4870302,0
5371732,5086428,0
5371794,4405829,0
5371851,4901221,0
5371879,4128880,0
5372820,5077210,0
5372929,4683195,0
5372996,4235893,0
5373560,4405829,0
5373561,4405829,0
5374058,3999756,0
5374411,4310440,0
5374426,4459286,0
5374473,3953566,0
5374519,4708818,0
5374524,4683195,0
5374551,4683195,0
5374553,4889818,0
5374553,4965188,0
5375169,4405829,0
5376118,4418691,0
5376344,5102853,0
5376456,4356429,0
5376474,4623597,0
5376475,4623597,0
5376567,5149636,0
5376567,5179017,0
5376844,4870302,0
5377183,4901307,0
5377183,5103459,0
5377225,5103459,0
5377318,4901221,0
5378011,5071161,0
5378519,4356429,0
5378519,4539507,0
5378602,4683195,0
5379150,4838644,0
5379320,4901307,0
5379401,5297148,0
5381253,5132826,0
5381332,5272628,0
5381447,5103459,0
5382261,4733665,0
5382308,4575330,0
5382511,4683195,0
5382705,4827064,0
5382705,4827073,0
5382738,4310440,0
5383036,4437122,0
5383219,4901307,0
5383219,5103459,0
5383220,4901307,0
5383220,5103459,0
5383892,4733665,0
5384055,4827064,0
5384055,4827073,0
5384242,4683195,0
5384497,4870302,0
5384680,4295173,0
5385580,3953566,0
5386022,4683195,0
5386499,5046022,0
5386500,4575330,0
5387235,4733665,0
5387300,3953566,0
5387346,4827064,0
5387346,4827073,0
5387380,4575330,0
5387505,4683195,0
5387510,4965188,0
5387697,4105776,0
5387985,4437122,0
5388248,5297148,0
5389106,4733665,0
5389311,3953566,0
5389512,4683195,0
5389512,4965188,0
5389610,4105776,0
5390168,5103459,0
5390198,4901307,0
5390204,4784135,0
5391072,4575330,0
5391187,4202340,0
5391460,4575330,0
5391463,5077210,0
5391714,4683195,0
5391942,4870302,0
5392142,5132826,0
5392151,5061049,0
5392405,4528626,0
5394050,4356429,0
5394050,4539507,0
5394103,4870302,0
5394391,4901307,0
5394522,4901221,0
5396126,4870302,0
5396127,4870302,0
5396225,5184830,0
5396516,4901307,0
5396636,4901307,0
5397345,4733665,0
5398193,4575330,0
5398243,4063220,0
5398258,5103459,0
5398968,5071161,0
5399268,4925572,0
5399502,4539507,0
5399683,4164560,0
5399719,4683195,0
5400262,4870302,0
5400391,5103459,0
5401630,4683195,0
5402014,4870302,0
5402351,4575330,0
5402413,4901307,0
5402441,5103459,0
5403524,3953566,0
5403707,4683195,0
5403707,4889818,0
5403707,4965188,0
5403710,4683195,0
5403860,3983140,0
5404233,4437122,0
5404353,4063220,0
5404411,4437122,0
5404453,4063220,0
5405368,4784135,0
5405377,4733665,0
5405709,4539507,0
5405774,4889818,0
5405774,4965188,0
5406042,4676586,0
5406138,4870302,0
5406585,5103459,0
5406629,5103459,0
5407800,4683195,0
5407800,4889818,0
5407960,4105776,0
5408329,4437122,0
5408484,4590598,0
5409457,4744360,0
5409495,4733665,0
5409588,3953566,0
5409710,5061620,0
5409753,5194299,0
5409783,4356429,0
5409783,4539507,0
5409813,5061620,0
5409818,4683195,0
5409820,3983140,0
5409825,5061620,0
5410544,5297148,0
5410568,4901307,0
5410614,4437122,0
5410732,4901307,0
5411466,4733665,0
5411549,4733665,0
5411551,4733665,0
5411552,4733665,0
5411859,4683195,0
5411876,4683195,0
5411876,4889818,0
5411876,4965188,0
5411886,4889818,0
5412087,5077210,0
5412260,4870302,0
5412686,4901307,0
5412686,5103459,0
5412783,4528626,0
5413797,4391797,0
5413906,4683195,0
5413909,4683195,0
5413926,4889818,0
5414069,4356429,0
5414377,4870302,0
5414664,5297148,0
5414708,4063220,0
5414728,5103459,0
5414771,4405829,0
5414796,5103459,0
5414810,4901221,0
5414829,5297148,0
5415924,3953566,0
5416367,4870302,0
5416797,5103459,0
5416840,4405829,0
5417418,3999756,0
5418023,3953566,0
5418054,3953566,0
5418112,4575330,0
5418149,4683195,0
5418149,4965188,0
5418526,4063220,0
5418973,4128880,0
5419320,5081992,0
5420020,4237224,0
5420029,4889818,0
5420029,4965188,0
5420037,4105776,0
5420242,4237224,0
5420242,4468464,0
5420264,4816397,0
5420264,4816567,0
5420351,4539507,0
5420372,4827064,0
5420572,4063220,0
5420608,4970663,0
5420896,4901307,0
5420896,5103459,0
5421955,4733665,0
5422242,4683195,0
5422242,4965188,0
5422252,4683195,0
5422270,4599315,0
5422275,4237224,0
5422350,3950333,0
5422855,5297148,0
5422953,4799258,0
5423316,5081992,0
5423849,4733665,0
5424184,4683195,0
5424199,4237224,0
5424213,4599315,0
5424655,4870302,0
5424845,4437122,0
5425036,4870302,0
5425072,4676586,0
5426128,3953566,0
5426730,4901221,0
5427911,4683195,0
5427929,4683195,0
5427932,4683195,0
5428131,4468464,0
5428148,4415732,0
5428149,4415732,0
5428528,5184830,0
5428579,5297148,0
5428730,4901221,0
5428738,4901221,0
5428740,4901221,0
5429869,3953566,0
5429884,4356429,0
5429895,4623597,0
5429908,4575330,0
5429923,4683195,0
5430390,4870302,0
5430464,4970663,0
5430472,4437122,0
5430666,4575330,0
5430687,4870302,0
5430734,4870302,0
5430759,5103459,0
5430837,4901221,0
5430859,5297148,0
5431571,3953566,0
5431829,4925572,0
5432045,4575330,0
5432065,4683195,0
5433646,4591071,0
5433909,3953566,0
5433996,3953566,0
5434056,4010078,0
5434131,4683195,0
5434594,4464652,0
5434907,4371752,0
5434908,4371752,0
5434970,4128880,0
5435515,4017168,0
5435724,4784135,0
5436129,4683195,0
5436144,4683195,0
5436144,4889818,0
5436151,5061620,0
5436163,4683195,0
5436245,4105776,0
5436326,4889818,0
5436574,4870302,0
5436575,4870302,0
5436941,4901307,0
5437007,4901221,0
5437055,4901307,0
5437055,5103459,0
5437091,4010470,0
5437278,4641349,0
5437781,4310440,0
5437964,4575330,0
5437976,4683195,0
5437977,4683195,0
5437978,4965188,0
5437990,4683195,0
5438027,4310440,0
5438126,4683195,0
5438166,4870302,0
5438422,4437122,0
5438436,5132826,0
5438565,4901307,0
5438573,5297148,0
5438647,5046022,0
5438666,4528626,0
5439004,4202340,0
5439477,4469099,0
5439793,4683195,0
5440245,4870302,0
5440398,4437122,0
5440407,4437122,0
5440597,5103459,0
5440683,4970663,0
5441515,4733665,0
5441868,4237224,0
5441868,4468464,0
5441934,4683195,0
5441985,4314081,0
5442627,5103459,0
5442662,5103459,0
5442702,5103459,0
5442746,4901221,0
5443354,5046022,0
5443498,4733665,0
5443827,4164560,0
5443921,4356429,0
5443921,4539507,0
5443922,4356429,0
5444330,4356429,0
5444566,5061049,0
5444697,4438511,0
5445600,4733665,0
5445646,4733665,0
5445736,4925572,0
5446599,4131919,0
5446756,5103459,0
5446880,4135240,0
5447100,4418691,0
5447163,4469099,0
5447692,5171534,0
5447724,4164560,0
5447724,4391797,0
5447822,4575330,0
5447841,4683195,0
5447845,5077210,0
5448045,4799258,0
5448185,4870302,0
5448496,4870302,0
5448577,5297148,0
5448618,4371752,0
5448621,4901307,0
5449450,4310440,0
5449603,4683195,0
5449754,4704583,0
5449947,4870302,0
5450021,4870302,0
5450022,4870302,0
5450208,4437122,0
5450363,5297148,0
5450540,4901221,0
5450616,4901307,0
5450860,3953566,0
5451164,4575330,0
5451474,4623597,0
5451500,4683195,0
5451502,4683195,0
5451505,4683195,0
5451512,4965188,0
5451811,4870302,0
5452024,5061049,0
5452166,4295173,0
5452231,4870302,0
5452251,5297148,0
5452414,4901221,0
5452468,4901221,0
5453090,4733665,0
5453113,4310440,0
5453213,3986969,0
5453355,4965188,0
5453496,4415732,0
5453601,4405829,0
5453706,4870302,0
5453926,5046022,0
5454047,4838644,0
5454471,3953566,0
5454831,4469099,0
5455030,4816397,0
5455030,4816567,0
5455039,4391797,0
5455166,4683195,0
5455170,4889818,0
5455170,4965188,0
5455175,4683195,0
5455175,4889818,0
5455175,4965188,0
5455407,4405829,0
5455525,4870302,0
5455822,4901307,0
5455903,4901221,0
5456175,4676586,0
5456493,5071161,0
5456626,4591071,0
5456667,4733665,0
5456713,4733665,0
5456834,3953566,0
5456917,4164560,0
5456983,3953566,0
5457024,4925572,0
5457178,4683195,0
5457299,4676586,0
5457410,4870302,0
5457493,5061049,0
5457644,4870302,0
5457653,4870302,0
5458331,3999756,0
5458568,4733665,0
5458716,5061049,0
5458719,3953566,0
5458825,4575330,0
5459034,4965188,0
5459055,4889818,0
5459610,5061049,0
5459713,4063220,0
5459723,5086428,0
5459742,5297148,0
5459759,4901307,0
5459759,5103459,0
5460374,5184830,0
5460757,4575330,0
5460758,4575330,0
5460945,4925572,0
5460964,5061620,0
5461032,4683195,0
5461088,4575330,0
5461624,5086428,0
5461692,4676586,0
5462274,3999756,0
5462854,4683195,0
5463651,4704583,0
5463656,4901307,0
5464210,3999756,0
5464431,4202340,0
5464450,4733665,0
5464650,4733665,0
5464753,5061620,0
5464764,4736866,0
5464790,4870302,0
5465055,4870302,0
5465157,4437122,0
5466465,4736866,0
5466572,5061620,0
5466577,4683195,0
5466591,4683195,0
5466591,4889818,0
5466696,3950333,0
5466921,4053845,0
5468252,4418691,0
5468314,3953566,0
5468523,5194299,0
5468531,3953566,0
5468608,4237224,0
5468610,4683195,0
5468611,4683195,0
5468613,4683195,0
5468615,4683195,0
5469078,4870302,0
5469109,4870302,0
5469191,4464652,0
5469279,5132826,0
5469429,3965357,0
5469468,4901307,0
5469469,4901307,0
5469469,5103459,0
5470313,4733665,0
5470560,4736866,0
5470655,3953566,0
5470675,4623597,0
5470689,4575330,0
5470723,4683195,0
5470724,4965188,0
5470757,3953566,0
5470958,4683195,0
5470958,4965188,0
5471478,5297148,0
5471518,5297148,0
5471523,4371752,0
5471542,4641349,0
5471542,5291560,0
5471577,4970663,0
5471593,4128880,0
5471906,3953566,0
5472600,4925572,0
5472702,4418691,0
5472760,3953566,0
5472844,4683195,0
5472849,4816567,0
5473103,4757128,0
5473344,4464652,0
5473753,5297148,0
5474563,4733665,0
5474687,5061620,0
5474727,3953566,0
5474824,3953566,0
5474895,4683195,0
5474911,4683195,0
5474920,4889818,0
5475100,4816567,0
5475539,4131919,0
5475556,4300182,0
5475610,4683195,0
5475610,4889818,0
5475610,4965188,0
5475748,4371752,0
5475843,4901221,0
5476508,4733665,0
5476697,5194299,0
5476748,4575330,0
5476749,4575330,0
5476774,4683195,0
5476926,4736866,0
5476939,4816567,0
5476995,4736866,0
5477011,3953566,0
5477165,4870302,0
5477167,4870302,0
5477445,5046022,0
5477475,4870302,0
5478156,4437122,0
5478316,4031893,0
5478338,4744360,0
5478349,4733665,0
5478372,3953566,0
5478470,4925572,0
5478724,4683195,0
5479113,4870302,0
5479175,4437122,0
5479397,4901307,0
5479397,5103459,0
5479454,4034197,0
5479584,4437122,0
5480423,4733665,0
5480556,4310440,0
5480774,4683195,0
5481206,4870302,0
5481486,4870302,0
5481613,4405829,0
5481665,4901221,0
5481668,4901221,0
5481746,4128880,0
5482552,3953566,0
5482659,4575330,0
5482884,4870302,0
5482896,4356429,0
5482896,4539507,0
5483178,4870302,0
5483351,4437122,0
5483355,4437122,0
5483440,5046022,0
5483703,3953566,0
5484904,4683195,0
5484922,4356429,0
5484922,4539507,0
5485103,4870302,0
5485147,4063220,0
5485289,4437122,0
5485422,5297148,0
5485486,4901307,0
5485631,5103459,0
5486010,3953566,0
5486193,4733665,0
5486475,3953566,0
5486698,5061049,0
5487103,4371752,0
5487858,3953566,0
5487966,4575330,0
5487972,4683195,0
5487972,4889818,0
5487985,4683195,0
5487985,4965188,0
5487992,4736866,0
5487993,4965188,0
5488191,4827064,0
5488191,4827073,0
5488638,5103459,0
5488651,4371752,0
5488695,4970663,0
5488711,5297148,0
5489300,4418691,0
5489507,4683195,0
5489523,4889818,0
5489742,4736866,0
5489743,4736866,0
5489787,4969028,0
5489858,4870302,0
5490009,5061049,0
5490136,5103459,0
5490246,4901221,0
5490882,4575330,0
5491069,4683195,0
5491071,4816567,0
5491225,4683195,0
5491283,4736866,0
5491495,4901221,0
5491532,4641349,0
5491718,5103459,0
5491809,5297148,0
5492073,5071161,0
5492336,3953566,0
5492362,5071161,0
5492363,5071161,0
5493122,4472728,0
5493185,5046022,0
5493239,4870302,0
5494301,3953566,0
5494618,4575330,0
5494806,4736866,0
5494810,4889818,0
5494830,4599315,0
5494914,4235893,0
5495029,4575330,0
5495181,4870302,0
5495328,4575330,0
5496253,4053845,0
5496253,4704583,0
5496364,3953566,0
5496365,4733665,0
5496396,3953566,0
5496682,4575330,0
5496700,5077210,0
5496719,4889818,0
5496766,5290393,0
5497354,5297148,0
5497355,5297148,0
5497373,4371752,0
5497395,5103459,0
5497422,4405829,0
5497424,4901307,0
5497424,5103459,0
5497433,4838644,0
5497467,4128880,0
5498238,4733665,0
5498467,3953566,0
5498521,4683195,0
5498521,4736866,0
5498523,4683195,0
5498729,4757128,0
5498782,4575330,0
5498832,4736866,0
5498975,4870302,0
5499039,4136359,0
5499126,5132826,0
5499265,4901307,0
5499266,5103459,0
5499303,4641349,0
5499320,5046022,0
5499348,4128880,0
5499350,4128880,0
5499379,4128880,0
5499994,4733665,0
5499995,4733665,0
5500038,3953566,0
5500069,4575330,0
5500362,4468464,0
5500362,4816567,0
5500363,4683195,0
5500363,4889818,0
5500370,4889818,0
5500568,4539507,0
5500608,4870302,0
5500826,5297148,0
5501599,4784135,0
5501795,4925572,0
5501824,4575330,0
5501848,4310440,0
5501917,4623597,0
5501982,4599315,0
5502403,4870302,0
5502716,5181198,0
5503636,4733665,0
5503658,4310440,0
5503805,4965188,0
5503995,4965188,0
5504080,4105776,0
5504198,4816567,0
5504439,4870302,0
5504575,5061049,0
5504614,5061049,0
5504783,5103459,0
5504936,4901307,0
5504936,5103459,0
5505723,5108388,0
5506047,3953566,0
5506069,4623597,0
5506087,4575330,0
5506219,3983140,0
5506607,4575330,0
5506864,4901307,0
5506864,5103459,0
5506865,5103459,0
5506932,4970663,0
5506952,4901221,0
5507770,4733665,0
5507778,4202340,0
5507799,5108388,0
5507847,3953566,0
5508272,4105776,0
5508371,3953566,0
5508543,4115914,0
5508590,5132826,0
5508636,4870302,0
5508707,5103459,0
5508841,5061049,0
5509018,5297148,0
5509071,4405829,0
5509075,4799258,0
5509128,4870302,0
5509931,3953566,0
5510226,4575330,0
5510476,4415732,0
5510646,4870302,0
5510730,4870302,0
5510980,5272628,0
5511067,5103459,0
5511119,5181198,0
5511181,4128880,0
5512082,4310440,0
5512360,3953566,0
5512430,4683195,0
5512430,4889818,0
5512441,4683195,0
5512441,4889818,0
5512441,4965188,0
5512445,4683195,0
5512467,4683195,0
5512745,4893886,0
5512748,5061049,0
5513100,5046022,0
5513124,4870302,0
5513176,4901307,0
5513176,5103459,0
5514231,3953566,0
5514232,4575330,0
5514362,4310440,0
5514539,4683195,0
5514540,4683195,0
5514547,4683195,0
5514550,4683195,0
5514550,4965188,0
5514551,4683195,0
5515317,5297148,0
5515333,5297148,0
5516216,4437122,0
5516641,4683195,0
5517241,5297148,0
5517568,4799258,0
5518012,3953566,0
5518651,4415732,0
5518707,4310440,0
5518730,4757128,0
5518824,4539507,0
5518887,4816567,0
5518900,4683195,0
5518901,4683195,0
5518907,4237224,0
5519051,4235893,0
5519172,3953566,0
5519248,4870302,0
5519710,5103459,0
5519718,5103459,0
5519731,4438511,0
5519766,4371752,0
5519831,5297148,0
5519855,5272628,0
5521061,5077210,0
5521161,4708818,0
5521288,4683195,0
5521841,4970663,0
5521908,4438511,0
5523225,4965188,0
5523589,5290393,0
5523794,4405829,0
5523881,5061049,0
5523963,4870302,0
5524230,5297148,0
5524255,4128880,0
5524926,5071161,0
5525051,4575330,0
5525250,3986969,0
5525251,3986969,0
5525462,4683195,0
5525464,4683195,0
5525494,4683195,0
5525513,4683195,0
5525723,4105776,0
5525830,4870302,0
5525993,4901307,0
5526254,5046022,0
5526436,4641349,0
5526468,4437122,0
5526478,4901221,0
5526487,4128880,0
5527047,3953566,0
5527336,4733665,0
5527337,4733665,0
5527350,5108388,0
5527354,4733665,0
5527510,4683195,0
5527510,4965188,0
5527532,4391797,0
5527668,4237224,0
5527669,4683195,0
5527669,4965188,0
5527745,4870302,0
5528170,4870302,0
5528265,4464652,0
5528296,4437122,0
5528393,5132826,0
5528624,5103459,0
5529473,4575330,0
5529823,3953566,0
5529830,3953566,0
5530101,4816397,0
5530101,4816567,0
5530452,5103459,0
5530673,5297148,0
5530716,4901307,0
5530716,5103459,0
5530737,4901307,0
5530828,5297148,0
5530881,4128880,0
5532037,3953566,0
5532086,4623597,0
5532122,4683195,0
5532145,4683195,0
5532145,4889818,0
5532146,4683195,0
5532244,4314081,0
5532250,4314081,0
5532264,4314081,0
5532268,4314081,0
5533011,4901307,0
5533011,5103459,0
5533012,5103459,0
5533013,5103459,0
5534024,4733665,0
5534104,4575330,0
5534209,3953566,0
5534287,4733665,0
5534406,4683195,0
5535047,5061049,0
5535137,4970663,0
5535238,4901307,0
5535238,5103459,0
5535276,4405829,0
5535307,4437122,0
5535328,5297148,0
5535436,5103459,0
5536038,5071161,0
5536290,3953566,0
5536413,4925572,0
5537495,4437122,0
5537515,4437122,0
5537589,5272628,0
5538279,5071161,0
5538280,5071161,0
5538545,3953566,0
5538613,5171534,0
5538756,3953566,0
5538869,4683195,0
5538871,4683195,0
5538871,4965188,0
5538992,4314081,0
5539127,4235893,0
5539329,4870302,0
5539548,5132826,0
5539690,5297148,0
5539841,5291560,0
5539866,4437122,0
5539916,4528626,0
5540712,4733665,0
5540773,4418691,0
5540928,4391797,0
5541017,4623597,0
5541018,4623597,0
5541060,4683195,0
5541065,4683195,0
5541065,4889818,0
5541072,5061620,0
5541099,4889818,0
5541129,4115914,0
5541308,4237224,0
5541311,4683195,0
5541441,4870302,0
5541529,4870302,0
5541582,4063220,0
5542039,4901221,0
5542057,4128880,0
5543060,4925572,0
5543062,4925572,0
5543158,4757128,0
5543296,4683195,0
5543656,4870302,0
5544069,4870302,0
5544155,5103459,0
5544223,4901307,0
5544223,5103459,0
